Iteration,Timestep,StratumID,SecondaryStratumID,TertiaryStratumID,StateClassID,AgeMin,AgeMax,TSTGroupID,TSTMin,TSTMax,TransitionGroupID,TransitionMultiplierTypeID,Amount,DistributionType,DistributionFrequencyID,DistributionSD,DistributionMin,DistributionMax
,2010,,,7,,,,,,,Forest:Deciduous Young->Forest:Mixed Old [Type],,0,,,,,
,2010,,,7,,,,,,,Forest:Deciduous Young->Forest:Mixed Young [Type],,0.0008,,,,,
,2010,,,7,,,,,,,Forest:Mixed Medium->Forest:Coniferous Medium [Type],,0.0004,,,,,
,2010,,,7,,,,,,,Forest:Mixed Medium->Forest:Coniferous Old [Type],,0.0001,,,,,
,2010,,,7,,,,,,,Forest:Mixed Medium->Forest:Coniferous Young [Type],,0,,,,,
,2010,,,7,,,,,,,Forest:Mixed Medium->Forest:Deciduous Medium [Type],,0.0057,,,,,
,2010,,,7,,,,,,,Forest:Mixed Medium->Forest:Deciduous Old [Type],,0.0002,,,,,
,2010,,,7,,,,,,,Forest:Mixed Medium->Forest:Deciduous Young [Type],,0.0036,,,,,
,2010,,,7,,,,,,,Forest:Mixed Medium->Forest:Mixed Old [Type],,0.0013,,,,,
,2010,,,7,,,,,,,Forest:Mixed Medium->Forest:Mixed Young [Type],,0.0213,,,,,
,2010,,,7,,,,,,,Forest:Mixed Old->Forest:Coniferous Medium [Type],,0,,,,,
,2010,,,7,,,,,,,Forest:Mixed Old->Forest:Coniferous Old [Type],,0,,,,,
,2010,,,7,,,,,,,Forest:Mixed Old->Forest:Coniferous Young [Type],,0,,,,,
,2010,,,7,,,,,,,Forest:Mixed Old->Forest:Deciduous Medium [Type],,0.0274,,,,,
,2010,,,7,,,,,,,Forest:Mixed Old->Forest:Deciduous Old [Type],,0.0043,,,,,
,2010,,,7,,,,,,,Forest:Mixed Old->Forest:Deciduous Young [Type],,0.0007,,,,,
,2010,,,7,,,,,,,Forest:Mixed Old->Forest:Mixed Medium [Type],,0.027,,,,,
,2010,,,7,,,,,,,Forest:Mixed Old->Forest:Mixed Young [Type],,0.0002,,,,,
,2010,,,7,,,,,,,Forest:Mixed Young->Forest:Coniferous Medium [Type],,0,,,,,
,2010,,,7,,,,,,,Forest:Mixed Young->Forest:Coniferous Old [Type],,0,,,,,
,2010,,,7,,,,,,,Forest:Mixed Young->Forest:Coniferous Young [Type],,0,,,,,
,2010,,,7,,,,,,,Forest:Mixed Young->Forest:Deciduous Medium [Type],,0.0006,,,,,
,2010,,,7,,,,,,,Forest:Mixed Young->Forest:Deciduous Old [Type],,0,,,,,
,2010,,,7,,,,,,,Forest:Mixed Young->Forest:Deciduous Young [Type],,0.0061,,,,,
,2010,,,7,,,,,,,Forest:Mixed Young->Forest:Mixed Medium [Type],,0.0026,,,,,
,2010,,,7,,,,,,,Forest:Mixed Young->Forest:Mixed Old [Type],,0,,,,,
,2010,,,8,,,,,,,Forest:Coniferous Medium->Forest:Coniferous Old [Type],,0.0024,,,,,
,2010,,,8,,,,,,,Forest:Coniferous Medium->Forest:Coniferous Young [Type],,0.0039,,,,,
,2010,,,8,,,,,,,Forest:Coniferous Medium->Forest:Deciduous Medium [Type],,0.0008,,,,,
,2010,,,8,,,,,,,Forest:Coniferous Medium->Forest:Deciduous Old [Type],,0,,,,,
,2010,,,8,,,,,,,Forest:Coniferous Medium->Forest:Deciduous Young [Type],,0.0001,,,,,
,2010,,,8,,,,,,,Forest:Coniferous Medium->Forest:Mixed Medium [Type],,0.0253,,,,,
,2010,,,8,,,,,,,Forest:Coniferous Medium->Forest:Mixed Old [Type],,0.0005,,,,,
,2010,,,8,,,,,,,Forest:Coniferous Medium->Forest:Mixed Young [Type],,0.0041,,,,,
,2010,,,8,,,,,,,Forest:Coniferous Old->Forest:Coniferous Medium [Type],,0.0282,,,,,
,2010,,,8,,,,,,,Forest:Coniferous Old->Forest:Coniferous Young [Type],,0.0032,,,,,
,2010,,,8,,,,,,,Forest:Coniferous Old->Forest:Deciduous Medium [Type],,0.0003,,,,,
,2010,,,8,,,,,,,Forest:Coniferous Old->Forest:Deciduous Old [Type],,0,,,,,
,2010,,,8,,,,,,,Forest:Coniferous Old->Forest:Deciduous Young [Type],,0,,,,,
,2010,,,8,,,,,,,Forest:Coniferous Old->Forest:Mixed Medium [Type],,0.0242,,,,,
,2010,,,8,,,,,,,Forest:Coniferous Old->Forest:Mixed Old [Type],,0.0008,,,,,
,2010,,,8,,,,,,,Forest:Coniferous Old->Forest:Mixed Young [Type],,0.0016,,,,,
,2010,,,8,,,,,,,Forest:Coniferous Young->Forest:Coniferous Medium [Type],,0.0006,,,,,
,2010,,,8,,,,,,,Forest:Coniferous Young->Forest:Coniferous Old [Type],,0,,,,,
,2010,,,8,,,,,,,Forest:Coniferous Young->Forest:Deciduous Medium [Type],,0,,,,,
,2010,,,8,,,,,,,Forest:Coniferous Young->Forest:Deciduous Old [Type],,0,,,,,
,2010,,,8,,,,,,,Forest:Coniferous Young->Forest:Deciduous Young [Type],,0.0001,,,,,
,2010,,,8,,,,,,,Forest:Coniferous Young->Forest:Mixed Medium [Type],,0,,,,,
,2010,,,8,,,,,,,Forest:Coniferous Young->Forest:Mixed Old [Type],,0,,,,,
,2010,,,8,,,,,,,Forest:Coniferous Young->Forest:Mixed Young [Type],,0.1021,,,,,
,2010,,,8,,,,,,,Forest:Deciduous Medium->Forest:Coniferous Medium [Type],,0,,,,,
,2010,,,8,,,,,,,Forest:Deciduous Medium->Forest:Coniferous Old [Type],,0,,,,,
,2010,,,8,,,,,,,Forest:Deciduous Medium->Forest:Coniferous Young [Type],,0,,,,,
,2010,,,8,,,,,,,Forest:Deciduous Medium->Forest:Deciduous Old [Type],,0.0013,,,,,
,2010,,,8,,,,,,,Forest:Deciduous Medium->Forest:Deciduous Young [Type],,0.0063,,,,,
,2010,,,8,,,,,,,Forest:Deciduous Medium->Forest:Mixed Medium [Type],,0.0006,,,,,
,2010,,,8,,,,,,,Forest:Deciduous Medium->Forest:Mixed Old [Type],,0,,,,,
,2010,,,8,,,,,,,Forest:Deciduous Medium->Forest:Mixed Young [Type],,0.0003,,,,,
,2010,,,8,,,,,,,Forest:Deciduous Old->Forest:Coniferous Medium [Type],,0,,,,,
,2010,,,8,,,,,,,Forest:Deciduous Old->Forest:Coniferous Old [Type],,0,,,,,
,2010,,,8,,,,,,,Forest:Deciduous Old->Forest:Coniferous Young [Type],,0,,,,,
,2010,,,8,,,,,,,Forest:Deciduous Old->Forest:Deciduous Medium [Type],,0.0507,,,,,
,2010,,,8,,,,,,,Forest:Deciduous Old->Forest:Deciduous Young [Type],,0.0068,,,,,
,2010,,,8,,,,,,,Forest:Deciduous Old->Forest:Mixed Medium [Type],,0.0001,,,,,
,2010,,,8,,,,,,,Forest:Deciduous Old->Forest:Mixed Old [Type],,0,,,,,
,2010,,,8,,,,,,,Forest:Deciduous Old->Forest:Mixed Young [Type],,0,,,,,
,2010,,,8,,,,,,,Forest:Deciduous Young->Forest:Coniferous Medium [Type],,0,,,,,
,2010,,,8,,,,,,,Forest:Deciduous Young->Forest:Coniferous Old [Type],,0,,,,,
,2010,,,8,,,,,,,Forest:Deciduous Young->Forest:Coniferous Young [Type],,0,,,,,
,2010,,,8,,,,,,,Forest:Deciduous Young->Forest:Deciduous Medium [Type],,0.0121,,,,,
,2010,,,8,,,,,,,Forest:Deciduous Young->Forest:Deciduous Old [Type],,0,,,,,
,2010,,,8,,,,,,,Forest:Deciduous Young->Forest:Mixed Medium [Type],,0.0001,,,,,
,2010,,,8,,,,,,,Forest:Deciduous Young->Forest:Mixed Old [Type],,0,,,,,
,2010,,,8,,,,,,,Forest:Deciduous Young->Forest:Mixed Young [Type],,0.001,,,,,
,2010,,,8,,,,,,,Forest:Mixed Medium->Forest:Coniferous Medium [Type],,0.0001,,,,,
,2010,,,8,,,,,,,Forest:Mixed Medium->Forest:Coniferous Old [Type],,0,,,,,
,2010,,,8,,,,,,,Forest:Mixed Medium->Forest:Coniferous Young [Type],,0,,,,,
,2010,,,8,,,,,,,Forest:Mixed Medium->Forest:Deciduous Medium [Type],,0.0083,,,,,
,2010,,,8,,,,,,,Forest:Mixed Medium->Forest:Deciduous Old [Type],,0.0002,,,,,
,2010,,,8,,,,,,,Forest:Mixed Medium->Forest:Deciduous Young [Type],,0.005,,,,,
,2010,,,8,,,,,,,Forest:Mixed Medium->Forest:Mixed Old [Type],,0.0012,,,,,
,2010,,,8,,,,,,,Forest:Mixed Medium->Forest:Mixed Young [Type],,0.0163,,,,,
,2010,,,8,,,,,,,Forest:Mixed Old->Forest:Coniferous Medium [Type],,0,,,,,
,2010,,,8,,,,,,,Forest:Mixed Old->Forest:Coniferous Old [Type],,0,,,,,
,2010,,,8,,,,,,,Forest:Mixed Old->Forest:Coniferous Young [Type],,0,,,,,
,2010,,,8,,,,,,,Forest:Mixed Old->Forest:Deciduous Medium [Type],,0.0124,,,,,
,2010,,,8,,,,,,,Forest:Mixed Old->Forest:Deciduous Old [Type],,0.001,,,,,
,2010,,,8,,,,,,,Forest:Mixed Old->Forest:Deciduous Young [Type],,0.0002,,,,,
,2010,,,8,,,,,,,Forest:Mixed Old->Forest:Mixed Medium [Type],,0.0522,,,,,
,2010,,,8,,,,,,,Forest:Mixed Old->Forest:Mixed Young [Type],,0.0007,,,,,
,2010,,,8,,,,,,,Forest:Mixed Young->Forest:Coniferous Medium [Type],,0,,,,,
,2010,,,8,,,,,,,Forest:Mixed Young->Forest:Coniferous Old [Type],,0,,,,,
,2010,,,8,,,,,,,Forest:Mixed Young->Forest:Coniferous Young [Type],,0,,,,,
,2010,,,8,,,,,,,Forest:Mixed Young->Forest:Deciduous Medium [Type],,0,,,,,
,2010,,,8,,,,,,,Forest:Mixed Young->Forest:Deciduous Old [Type],,0,,,,,
,2010,,,8,,,,,,,Forest:Mixed Young->Forest:Deciduous Young [Type],,0.0037,,,,,
,2010,,,8,,,,,,,Forest:Mixed Young->Forest:Mixed Medium [Type],,0.003,,,,,
,2010,,,8,,,,,,,Forest:Mixed Young->Forest:Mixed Old [Type],,0,,,,,
,2010,,,9,,,,,,,Forest:Coniferous Medium->Forest:Coniferous Old [Type],,0.0027,,,,,
,2010,,,9,,,,,,,Forest:Coniferous Medium->Forest:Coniferous Young [Type],,0.0027,,,,,
,2010,,,9,,,,,,,Forest:Coniferous Medium->Forest:Deciduous Medium [Type],,0.0009,,,,,
,2010,,,9,,,,,,,Forest:Coniferous Medium->Forest:Deciduous Old [Type],,0,,,,,
,2010,,,9,,,,,,,Forest:Coniferous Medium->Forest:Deciduous Young [Type],,0,,,,,
,2010,,,9,,,,,,,Forest:Coniferous Medium->Forest:Mixed Medium [Type],,0.0266,,,,,
,2010,,,9,,,,,,,Forest:Coniferous Medium->Forest:Mixed Old [Type],,0.0003,,,,,
,2010,,,9,,,,,,,Forest:Coniferous Medium->Forest:Mixed Young [Type],,0.0038,,,,,
,2010,,,9,,,,,,,Forest:Coniferous Old->Forest:Coniferous Medium [Type],,0.0252,,,,,
,2010,,,9,,,,,,,Forest:Coniferous Old->Forest:Coniferous Young [Type],,0.0014,,,,,
,2010,,,9,,,,,,,Forest:Coniferous Old->Forest:Deciduous Medium [Type],,0.0003,,,,,
,2010,,,9,,,,,,,Forest:Coniferous Old->Forest:Deciduous Old [Type],,0,,,,,
,2010,,,9,,,,,,,Forest:Coniferous Old->Forest:Deciduous Young [Type],,0,,,,,
,2010,,,9,,,,,,,Forest:Coniferous Old->Forest:Mixed Medium [Type],,0.0314,,,,,
,2010,,,9,,,,,,,Forest:Coniferous Old->Forest:Mixed Old [Type],,0.0009,,,,,
,2010,,,9,,,,,,,Forest:Coniferous Old->Forest:Mixed Young [Type],,0.0005,,,,,
,2010,,,9,,,,,,,Forest:Coniferous Young->Forest:Coniferous Medium [Type],,0.0013,,,,,
,2010,,,9,,,,,,,Forest:Coniferous Young->Forest:Coniferous Old [Type],,0,,,,,
,2010,,,9,,,,,,,Forest:Coniferous Young->Forest:Deciduous Medium [Type],,0,,,,,
,2010,,,9,,,,,,,Forest:Coniferous Young->Forest:Deciduous Old [Type],,0,,,,,
,2010,,,9,,,,,,,Forest:Coniferous Young->Forest:Deciduous Young [Type],,0.0003,,,,,
,2010,,,9,,,,,,,Forest:Coniferous Young->Forest:Mixed Medium [Type],,0,,,,,
,2010,,,9,,,,,,,Forest:Coniferous Young->Forest:Mixed Old [Type],,0,,,,,
,2010,,,9,,,,,,,Forest:Coniferous Young->Forest:Mixed Young [Type],,0.0768,,,,,
,2010,,,9,,,,,,,Forest:Deciduous Medium->Forest:Coniferous Medium [Type],,0,,,,,
,2010,,,9,,,,,,,Forest:Deciduous Medium->Forest:Coniferous Old [Type],,0,,,,,
,2010,,,9,,,,,,,Forest:Deciduous Medium->Forest:Coniferous Young [Type],,0,,,,,
,2010,,,9,,,,,,,Forest:Deciduous Medium->Forest:Deciduous Old [Type],,0.0016,,,,,
,2010,,,9,,,,,,,Forest:Deciduous Medium->Forest:Deciduous Young [Type],,0.0062,,,,,
,2010,,,9,,,,,,,Forest:Deciduous Medium->Forest:Mixed Medium [Type],,0.0008,,,,,
,2010,,,9,,,,,,,Forest:Deciduous Medium->Forest:Mixed Old [Type],,0,,,,,
,2010,,,9,,,,,,,Forest:Deciduous Medium->Forest:Mixed Young [Type],,0.0003,,,,,
,2010,,,9,,,,,,,Forest:Deciduous Old->Forest:Coniferous Medium [Type],,0,,,,,
,2010,,,9,,,,,,,Forest:Deciduous Old->Forest:Coniferous Old [Type],,0,,,,,
,2010,,,9,,,,,,,Forest:Deciduous Old->Forest:Coniferous Young [Type],,0,,,,,
,2010,,,9,,,,,,,Forest:Deciduous Old->Forest:Deciduous Medium [Type],,0.0435,,,,,
,2010,,,9,,,,,,,Forest:Deciduous Old->Forest:Deciduous Young [Type],,0.01,,,,,
,2010,,,9,,,,,,,Forest:Deciduous Old->Forest:Mixed Medium [Type],,0.0002,,,,,
,2010,,,9,,,,,,,Forest:Deciduous Old->Forest:Mixed Old [Type],,0,,,,,
,2010,,,9,,,,,,,Forest:Deciduous Old->Forest:Mixed Young [Type],,0.0001,,,,,
,2010,,,9,,,,,,,Forest:Deciduous Young->Forest:Coniferous Medium [Type],,0,,,,,
,2010,,,9,,,,,,,Forest:Deciduous Young->Forest:Coniferous Old [Type],,0,,,,,
,2010,,,9,,,,,,,Forest:Deciduous Young->Forest:Coniferous Young [Type],,0,,,,,
,2010,,,9,,,,,,,Forest:Deciduous Young->Forest:Deciduous Medium [Type],,0.0129,,,,,
,2010,,,9,,,,,,,Forest:Deciduous Young->Forest:Deciduous Old [Type],,0,,,,,
,2010,,,9,,,,,,,Forest:Deciduous Young->Forest:Mixed Medium [Type],,0.0001,,,,,
,2010,,,9,,,,,,,Forest:Deciduous Young->Forest:Mixed Old [Type],,0,,,,,
,2010,,,9,,,,,,,Forest:Deciduous Young->Forest:Mixed Young [Type],,0.0007,,,,,
,2010,,,9,,,,,,,Forest:Mixed Medium->Forest:Coniferous Medium [Type],,0.0002,,,,,
,2010,,,9,,,,,,,Forest:Mixed Medium->Forest:Coniferous Old [Type],,0,,,,,
,2010,,,9,,,,,,,Forest:Mixed Medium->Forest:Coniferous Young [Type],,0,,,,,
,2010,,,9,,,,,,,Forest:Mixed Medium->Forest:Deciduous Medium [Type],,0.0086,,,,,
,2010,,,9,,,,,,,Forest:Mixed Medium->Forest:Deciduous Old [Type],,0.0001,,,,,
,2010,,,9,,,,,,,Forest:Mixed Medium->Forest:Deciduous Young [Type],,0.0045,,,,,
,2010,,,9,,,,,,,Forest:Mixed Medium->Forest:Mixed Old [Type],,0.0012,,,,,
,2010,,,9,,,,,,,Forest:Mixed Medium->Forest:Mixed Young [Type],,0.0142,,,,,
,2010,,,9,,,,,,,Forest:Mixed Old->Forest:Coniferous Medium [Type],,0,,,,,
,2010,,,9,,,,,,,Forest:Mixed Old->Forest:Coniferous Old [Type],,0,,,,,
,2010,,,9,,,,,,,Forest:Mixed Old->Forest:Coniferous Young [Type],,0,,,,,
,2010,,,9,,,,,,,Forest:Mixed Old->Forest:Deciduous Medium [Type],,0.0089,,,,,
,2010,,,9,,,,,,,Forest:Mixed Old->Forest:Deciduous Old [Type],,0.0008,,,,,
,2010,,,9,,,,,,,Forest:Mixed Old->Forest:Deciduous Young [Type],,0.0001,,,,,
,2010,,,9,,,,,,,Forest:Mixed Old->Forest:Mixed Medium [Type],,0.0558,,,,,
,2010,,,9,,,,,,,Forest:Mixed Old->Forest:Mixed Young [Type],,0.0009,,,,,
,2010,,,9,,,,,,,Forest:Mixed Young->Forest:Coniferous Medium [Type],,0,,,,,
,2010,,,9,,,,,,,Forest:Mixed Young->Forest:Coniferous Old [Type],,0,,,,,
,2010,,,9,,,,,,,Forest:Mixed Young->Forest:Coniferous Young [Type],,0,,,,,
,2010,,,9,,,,,,,Forest:Mixed Young->Forest:Deciduous Medium [Type],,0.0002,,,,,
,2010,,,9,,,,,,,Forest:Mixed Young->Forest:Deciduous Old [Type],,0,,,,,
,2010,,,9,,,,,,,Forest:Mixed Young->Forest:Deciduous Young [Type],,0.0051,,,,,
,2010,,,9,,,,,,,Forest:Mixed Young->Forest:Mixed Medium [Type],,0.0034,,,,,
,2010,,,9,,,,,,,Forest:Mixed Young->Forest:Mixed Old [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Coniferous Medium->Forest:Coniferous Old [Type],,0.0059,,,,,
,2030,,,18,,,,,,,Forest:Coniferous Medium->Forest:Coniferous Young [Type],,0.0008,,,,,
,2030,,,18,,,,,,,Forest:Coniferous Medium->Forest:Deciduous Medium [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Coniferous Medium->Forest:Deciduous Old [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Coniferous Medium->Forest:Deciduous Young [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Coniferous Medium->Forest:Mixed Medium [Type],,0.025,,,,,
,2030,,,18,,,,,,,Forest:Coniferous Medium->Forest:Mixed Old [Type],,0.0008,,,,,
,2030,,,18,,,,,,,Forest:Coniferous Medium->Forest:Mixed Young [Type],,0.0013,,,,,
,2030,,,18,,,,,,,Forest:Coniferous Old->Forest:Coniferous Medium [Type],,0.0102,,,,,
,2030,,,18,,,,,,,Forest:Coniferous Old->Forest:Coniferous Young [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Coniferous Old->Forest:Deciduous Medium [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Coniferous Old->Forest:Deciduous Old [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Coniferous Old->Forest:Deciduous Young [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Coniferous Old->Forest:Mixed Medium [Type],,0.0111,,,,,
,2030,,,18,,,,,,,Forest:Coniferous Old->Forest:Mixed Old [Type],,0.0037,,,,,
,2030,,,18,,,,,,,Forest:Coniferous Old->Forest:Mixed Young [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Coniferous Young->Forest:Coniferous Medium [Type],,0.0198,,,,,
,2030,,,18,,,,,,,Forest:Coniferous Young->Forest:Coniferous Old [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Coniferous Young->Forest:Deciduous Medium [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Coniferous Young->Forest:Deciduous Old [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Coniferous Young->Forest:Deciduous Young [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Coniferous Young->Forest:Mixed Medium [Type],,0.0023,,,,,
,2030,,,18,,,,,,,Forest:Coniferous Young->Forest:Mixed Old [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Coniferous Young->Forest:Mixed Young [Type],,0.0192,,,,,
,2030,,,18,,,,,,,Forest:Deciduous Medium->Forest:Coniferous Medium [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Deciduous Medium->Forest:Coniferous Old [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Deciduous Medium->Forest:Coniferous Young [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Deciduous Medium->Forest:Deciduous Old [Type],,0.0028,,,,,
,2030,,,18,,,,,,,Forest:Deciduous Medium->Forest:Deciduous Young [Type],,0.0004,,,,,
,2030,,,18,,,,,,,Forest:Deciduous Medium->Forest:Mixed Medium [Type],,0.0031,,,,,
,2030,,,18,,,,,,,Forest:Deciduous Medium->Forest:Mixed Old [Type],,0.0001,,,,,
,2030,,,18,,,,,,,Forest:Deciduous Medium->Forest:Mixed Young [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Deciduous Old->Forest:Coniferous Medium [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Deciduous Old->Forest:Coniferous Old [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Deciduous Old->Forest:Coniferous Young [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Deciduous Old->Forest:Deciduous Medium [Type],,0.0189,,,,,
,2030,,,18,,,,,,,Forest:Deciduous Old->Forest:Deciduous Young [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Deciduous Old->Forest:Mixed Medium [Type],,0.001,,,,,
,2030,,,18,,,,,,,Forest:Deciduous Old->Forest:Mixed Old [Type],,0.0009,,,,,
,2030,,,18,,,,,,,Forest:Deciduous Old->Forest:Mixed Young [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Deciduous Young->Forest:Coniferous Medium [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Deciduous Young->Forest:Coniferous Old [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Deciduous Young->Forest:Coniferous Young [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Deciduous Young->Forest:Deciduous Medium [Type],,0.018,,,,,
,2030,,,18,,,,,,,Forest:Deciduous Young->Forest:Deciduous Old [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Deciduous Young->Forest:Mixed Medium [Type],,0.0012,,,,,
,2030,,,18,,,,,,,Forest:Deciduous Young->Forest:Mixed Old [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Deciduous Young->Forest:Mixed Young [Type],,0.0044,,,,,
,2030,,,18,,,,,,,Forest:Mixed Medium->Forest:Coniferous Medium [Type],,0.0001,,,,,
,2030,,,18,,,,,,,Forest:Mixed Medium->Forest:Coniferous Old [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Mixed Medium->Forest:Coniferous Young [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Mixed Medium->Forest:Deciduous Medium [Type],,0.0073,,,,,
,2030,,,18,,,,,,,Forest:Mixed Medium->Forest:Deciduous Old [Type],,0.0002,,,,,
,2030,,,18,,,,,,,Forest:Mixed Medium->Forest:Deciduous Young [Type],,0.0001,,,,,
,2030,,,18,,,,,,,Forest:Mixed Medium->Forest:Mixed Old [Type],,0.002,,,,,
,2030,,,18,,,,,,,Forest:Mixed Medium->Forest:Mixed Young [Type],,0.0003,,,,,
,2030,,,18,,,,,,,Forest:Mixed Old->Forest:Coniferous Medium [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Mixed Old->Forest:Coniferous Old [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Mixed Old->Forest:Coniferous Young [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Mixed Old->Forest:Deciduous Medium [Type],,0.0034,,,,,
,2030,,,18,,,,,,,Forest:Mixed Old->Forest:Deciduous Old [Type],,0.0039,,,,,
,2030,,,18,,,,,,,Forest:Mixed Old->Forest:Deciduous Young [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Mixed Old->Forest:Mixed Medium [Type],,0.0274,,,,,
,2030,,,18,,,,,,,Forest:Mixed Old->Forest:Mixed Young [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Mixed Young->Forest:Coniferous Medium [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Mixed Young->Forest:Coniferous Old [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Mixed Young->Forest:Coniferous Young [Type],,0.0001,,,,,
,2030,,,18,,,,,,,Forest:Mixed Young->Forest:Deciduous Medium [Type],,0.002,,,,,
,2030,,,18,,,,,,,Forest:Mixed Young->Forest:Deciduous Old [Type],,0,,,,,
,2030,,,18,,,,,,,Forest:Mixed Young->Forest:Deciduous Young [Type],,0.0023,,,,,
,2030,,,18,,,,,,,Forest:Mixed Young->Forest:Mixed Medium [Type],,0.025,,,,,
,2030,,,18,,,,,,,Forest:Mixed Young->Forest:Mixed Old [Type],,0,,,,,
,2030,,,19,,,,,,,Forest:Coniferous Medium->Forest:Coniferous Old [Type],,0.0029,,,,,
,2030,,,19,,,,,,,Forest:Coniferous Medium->Forest:Coniferous Young [Type],,0.0011,,,,,
,2030,,,19,,,,,,,Forest:Coniferous Medium->Forest:Deciduous Medium [Type],,0.0001,,,,,
,2030,,,19,,,,,,,Forest:Coniferous Medium->Forest:Deciduous Old [Type],,0,,,,,
,2030,,,19,,,,,,,Forest:Coniferous Medium->Forest:Deciduous Young [Type],,0,,,,,
,2030,,,19,,,,,,,Forest:Coniferous Medium->Forest:Mixed Medium [Type],,0.033,,,,,
,2030,,,19,,,,,,,Forest:Coniferous Medium->Forest:Mixed Old [Type],,0.0006,,,,,
,2030,,,19,,,,,,,Forest:Coniferous Medium->Forest:Mixed Young [Type],,0.001,,,,,
,2030,,,19,,,,,,,Forest:Coniferous Old->Forest:Coniferous Medium [Type],,0.0108,,,,,
,2030,,,19,,,,,,,Forest:Coniferous Old->Forest:Coniferous Young [Type],,0.0003,,,,,
,2030,,,19,,,,,,,Forest:Coniferous Old->Forest:Deciduous Medium [Type],,0,,,,,
,2030,,,19,,,,,,,Forest:Coniferous Old->Forest:Deciduous Old [Type],,0,,,,,
,2030,,,19,,,,,,,Forest:Coniferous Old->Forest:Deciduous Young [Type],,0,,,,,
,2030,,,19,,,,,,,Forest:Coniferous Old->Forest:Mixed Medium [Type],,0.0249,,,,,
,2030,,,19,,,,,,,Forest:Coniferous Old->Forest:Mixed Old [Type],,0.0037,,,,,
,2030,,,19,,,,,,,Forest:Coniferous Old->Forest:Mixed Young [Type],,0,,,,,
,2030,,,19,,,,,,,Forest:Coniferous Young->Forest:Coniferous Medium [Type],,0.0195,,,,,
,2030,,,19,,,,,,,Forest:Coniferous Young->Forest:Coniferous Old [Type],,0,,,,,
,2030,,,19,,,,,,,Forest:Coniferous Young->Forest:Deciduous Medium [Type],,0,,,,,
,2030,,,19,,,,,,,Forest:Coniferous Young->Forest:Deciduous Old [Type],,0,,,,,
,2030,,,19,,,,,,,Forest:Coniferous Young->Forest:Deciduous Young [Type],,0,,,,,
,2030,,,19,,,,,,,Forest:Coniferous Young->Forest:Mixed Medium [Type],,0.0031,,,,,
,2030,,,19,,,,,,,Forest:Coniferous Young->Forest:Mixed Old [Type],,0,,,,,
,2030,,,19,,,,,,,Forest:Coniferous Young->Forest:Mixed Young [Type],,0.0178,,,,,
,2030,,,19,,,,,,,Forest:Deciduous Medium->Forest:Coniferous Medium [Type],,0,,,,,
,2030,,,19,,,,,,,Forest:Deciduous Medium->Forest:Coniferous Old [Type],,0,,,,,
,2030,,,19,,,,,,,Forest:Deciduous Medium->Forest:Coniferous Young [Type],,0,,,,,
,2030,,,19,,,,,,,Forest:Deciduous Medium->Forest:Deciduous Old [Type],,0.0029,,,,,
,2030,,,19,,,,,,,Forest:Deciduous Medium->Forest:Deciduous Young [Type],,0.0002,,,,,
,2030,,,19,,,,,,,Forest:Deciduous Medium->Forest:Mixed Medium [Type],,0.0033,,,,,
,2030,,,19,,,,,,,Forest:Deciduous Medium->Forest:Mixed Old [Type],,0.0001,,,,,
,2030,,,19,,,,,,,Forest:Deciduous Medium->Forest:Mixed Young [Type],,0,,,,,
